music_lover_id,music_lover_name,music_lover_followers_count,music_lover_friends_count,post_created_at,post_text,post_hashtags,post_mentions,post_favorite_count,post_retweet_count
1079749837673938947,stamey_et,15,76,Fri Apr 19 01:49:51 +0000 2019,"Coach Garner , Chris Cain , Thank you from The Blaze Track Team ..Great Day Today. https://t.co/5oMTE1yklE",#,@,0,0
891428135618707456,KitOfNowhere,5617,5945,Fri Apr 19 19:05:59 +0000 2019,"RT @blueisaac1: When I asked @CarolineLucas to write an uplifting quote in her book 'Honourable friends?' she chose: ""The most common way p…",#,@blueisaac1@CarolineLucas@,0,24
3413618374,KittyCatalyst,114,148,Fri Apr 19 19:05:58 +0000 2019,"RT @crucialstates: states in new england: ranked

1. massachusetts
2. new hampshire
3. boston
4. six flags
5. newport rhode island
6. maine…",#,@crucialstates@,0,5903
751921998213836800,FeightPaul,541,338,Fri Apr 19 19:05:57 +0000 2019,"RT @AOC: As it turns out, Rep. Barr has the same amount of coal mines in his district as I do in mine!

Who says Dems and GOP can’t find th…",#,@AOC@,0,9606
373133741,4Blessings,241,405,Fri Apr 19 19:05:56 +0000 2019,"RT @CraigCons: ⭐️Today is a special day⭐️

🕌Jummah Mubarak to my Muslim friends☪️

🕍Happy Passover to my Jewish friends✡️

⛪️And Blessed Go…",#,@CraigCons@,0,143
264033044,guk_tae_min,136,598,Fri Apr 19 19:05:56 +0000 2019,"My manager yall 🎉🎉

Me: CPU is maxing out running intensive processes

Him: add more ram! 

Me: ... CPU maxed out,… https://t.co/cP6FZBtUdi",#,@,0,0
974115839099179008,kabunkkabunk,60,90,Fri Apr 19 19:05:49 +0000 2019,"@Ilhan @MPRnews @bbierschbach Do we treat Israel as a sacred cow of sorts amongst our allies?

“Thou shalt never cr… https://t.co/Q96y2AQFQc",#,@Ilhan@MPRnews@bbierschbach@,0,0
832833154972950530,JavierMT43,31,197,Fri Apr 19 19:05:36 +0000 2019,"RT @RepPressley: In times of great consequence, let’s be clear.

#TimeToImpeach #MuellerReport",#TimeToImpeach#MuellerReport#,@RepPressley@,0,965
25138046,SanCabraal,44,348,Fri Apr 19 19:05:35 +0000 2019,"RT @NHSMillion: Another tragic consequence of transferring NHS services to private providers.

Our thoughts are with Amy’s family.

Please…",#,@NHSMillion@,0,346
15191404,Rymo63,463,1551,Fri Apr 19 19:05:30 +0000 2019,@crypTODDed @consequence @Turk0219 Mayor Pete’s the real deal,#,@crypTODDed@consequence@Turk0219@,0,0
742364768443502592,tinaprentice123,102,239,Fri Apr 19 19:05:19 +0000 2019,"RT @NHSMillion: Another tragic consequence of transferring NHS services to private providers.

Our thoughts are with Amy’s family.

Please…",#,@NHSMillion@,0,346
